_id,school_id,school_name,county_fips,school_county,school_city,longitude,latitude,student_total_cases,teacher_total_cases,staff_total_cases,submission_status
770,3581,FRANCIS VIGO ELEMENTARY SCHOOL,18083,KNOX,VINCENNES,-87.5219772800000015422483556903898715972900390625,38.665264489999998431812855415046215057373046875,<5,0.0,0.0,One or more reported cases
771,3589,CLAYPOOL ELEMENTARY SCHOOL,18085,KOSCIUSKO,CLAYPOOL,-85.874630220000000235813786275684833526611328125,41.13072700000000025966073735617101192474365234375,0.0,0.0,0.0,No reported cases
772,3602,TIPPECANOE VALLEY HIGH SCHOOL,18085,KOSCIUSKO,AKRON,-86.0393616399999956456667860038578510284423828125,41.10960867000000007465132512152194976806640625,<5,<5,0.0,One or more reported cases
773,3603,MENTONE ELEMENTARY SCHOOL,18085,KOSCIUSKO,MENTONE,-86.03239600000000564250512979924678802490234375,41.1747859999999974434103933162987232208251953125,<5,0.0,<5,One or more reported cases
774,3607,LAKEVIEW MIDDLE SCHOOL,18085,KOSCIUSKO,WARSAW,-85.8450780799999932924038148485124111175537109375,41.23399746999999848640072741545736789703369140625,<5,0.0,0.0,One or more reported cases
775,3608,EISENHOWER ELEMENTARY SCHOOL,18085,KOSCIUSKO,WARSAW,-85.84957713000000012470991350710391998291015625,41.20728030000000075006028055213391780853271484375,<5,0.0,0.0,One or more reported cases
776,3610,HARRISON ELEMENTARY SCHOOL,18085,KOSCIUSKO,WARSAW,-85.8217579599999993433812051080167293548583984375,41.25527507999999698995452490635216236114501953125,<5,0.0,<5,One or more reported cases
777,3613,LEESBURG ELEMENTARY SCHOOL,18085,KOSCIUSKO,LEESBURG,-85.8431351100000057385841500945389270782470703125,41.3252032099999979664062266238033771514892578125,<5,0.0,<5,One or more reported cases
778,3619,TIPPECANOE VALLEY MIDDLE SCHOOL,18085,KOSCIUSKO,AKRON,-86.0431076299999944012597552500665187835693359375,41.1134421699999990096330293454229831695556640625,<5,0.0,<5,One or more reported cases
779,3625,NORTH WEBSTER ELEMENTARY SCHOOL,18085,KOSCIUSKO,NORTH WEBSTER,-85.7027053700000038816142478026449680328369140625,41.3189820799999978362393449060618877410888671875,0.0,0.0,<5,One or more reported cases
780,3630,WAWASEE MIDDLE SCHOOL,18085,KOSCIUSKO,SYRACUSE,-85.7004756500000013375029084272682666778564453125,41.37818232000000051584720495156943798065185546875,0.0,0.0,<5,One or more reported cases
781,3635,MILFORD SCHOOL,18085,KOSCIUSKO,MILFORD,-85.8531866999999948575350572355091571807861328125,41.4093323999999967099938658066093921661376953125,<5,0.0,0.0,One or more reported cases
782,3637,SYRACUSE ELEMENTARY SCHOOL,18085,KOSCIUSKO,SYRACUSE,-85.7592212999999929934347164817154407501220703125,41.4208276199999971822762745432555675506591796875,<5,0.0,<5,One or more reported cases
783,3639,WAWASEE HIGH SCHOOL,18085,KOSCIUSKO,SYRACUSE,-85.7589397999999931698766886256635189056396484375,41.41800150000000257932697422802448272705078125,9.0,<5,<5,One or more reported cases
784,3642,PIERCETON ELEMENTARY SCHOOL,18085,KOSCIUSKO,PIERCETON,-85.708579200000002629167283885180950164794921875,41.1937635999999969271812005899846553802490234375,<5,0.0,0.0,One or more reported cases
785,3647,WARSAW COMMUNITY HIGH SCHOOL,18085,KOSCIUSKO,WARSAW,-85.865078339999996615006239153444766998291015625,41.2235016300000012279269867576658725738525390625,28.0,0.0,<5,One or more reported cases
786,3653,EDGEWOOD MIDDLE SCHOOL,18085,KOSCIUSKO,WARSAW,-85.8639388200000013284807209856808185577392578125,41.2274297700000005306719685904681682586669921875,<5,0.0,0.0,One or more reported cases
787,3661,JEFFERSON ELEMENTARY SCHOOL,18085,KOSCIUSKO,WINONA LAKE,-85.815102999999993471647030673921108245849609375,41.2251758000000023685061023570597171783447265625,<5,0.0,0.0,One or more reported cases
788,3665,LINCOLN ELEMENTARY SCHOOL,18085,KOSCIUSKO,WARSAW,-85.8328439900000006446134648285806179046630859375,41.2397554100000007792914402671158313751220703125,0.0,<5,<5,One or more reported cases
789,3673,MADISON ELEMENTARY SCHOOL,18085,KOSCIUSKO,WARSAW,-85.8709496700000016744525055401027202606201171875,41.277735100000001011721906252205371856689453125,<5,0.0,<5,One or more reported cases
790,3677,WASHINGTON ELEMENTARY SCHOOL,18085,KOSCIUSKO,WARSAW,-85.86107690000000047803041525185108184814453125,41.22607126999999849203959456644952297210693359375,<5,0.0,0.0,One or more reported cases
791,3686,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,18087,LAGRANGE,LAGRANGE,-85.2022743100000070626265369355678558349609375,41.63434271999999936042513581924140453338623046875,0.0,0.0,<5,One or more reported cases
792,3688,PRAIRIE HEIGHTS MIDDLE SCHOOL,18087,LAGRANGE,LAGRANGE,-85.2018595100000055708733270876109600067138671875,41.6469321499999978186679072678089141845703125,<5,0.0,0.0,One or more reported cases
793,3690,PRAIRIE HEIGHTS SR HIGH SCHOOL,18087,LAGRANGE,LAGRANGE,-85.20197443000000703250407241284847259521484375,41.63812146000000069534507929347455501556396484375,8.0,<5,<5,One or more reported cases
794,3697,WESTVIEW JR/SR HIGH SCHOOL,18087,LAGRANGE,TOPEKA,-85.5408077400000053103212849237024784088134765625,41.6168232899999992469020071439445018768310546875,<5,<5,<5,One or more reported cases
795,3698,TOPEKA ELEMENTARY SCHOOL,18087,LAGRANGE,TOPEKA,-85.53786189999999578503775410354137420654296875,41.537371600000000171348801814019680023193359375,0.0,0.0,<5,One or more reported cases
796,3702,WESTVIEW ELEMENTARY SCHOOL,18087,LAGRANGE,TOPEKA,-85.5407953299999945784293231554329395294189453125,41.615656389999998054918251000344753265380859375,<5,<5,<5,One or more reported cases
797,3704,MEADOWVIEW ELEMENTARY SCHOOL,18087,LAGRANGE,SHIPSHEWANA,-85.5789047100000033196920412592589855194091796875,41.6327999399999981733344611711800098419189453125,0.0,<5,<5,One or more reported cases
798,3714,SHIPSHEWANA-SCOTT ELEMENTARY SCHOOL,18087,LAGRANGE,SHIPSHEWANA,-85.5835205999999999448846210725605487823486328125,41.6759071999999974877937347628176212310791015625,<5,<5,<5,One or more reported cases
799,3730,LAKELAND JR/SR HIGH SCHOOL,18087,LAGRANGE,LAGRANGE,-85.410485289999996894039213657379150390625,41.65372124999999670080796931870281696319580078125,<5,0.0,<5,One or more reported cases
800,3732,LAKELAND PRIMARY SCHOOL,18087,LAGRANGE,LAGRANGE,-85.4102012000000030411683837883174419403076171875,41.6430385999999970181306707672774791717529296875,0.0,0.0,0.0,No reported cases
801,3739,LAKELAND INTERMEDIATE SCHOOL,18087,LAGRANGE,LAGRANGE,-85.4053745300000031193121685646474361419677734375,41.65415578999999723919245298020541667938232421875,<5,<5,<5,One or more reported cases
802,3753,OAK HILL ELEMENTARY SCHOOL,18089,LAKE,LOWELL,-87.42843446000000540152541361749172210693359375,41.2843095799999986184047884307801723480224609375,<5,0.0,<5,One or more reported cases
803,3761,ROBERT TAFT MIDDLE SCHOOL,18089,LAKE,CROWN POINT,-87.362557060000000319632817991077899932861328125,41.399107589999999845531419850885868072509765625,<5,<5,<5,One or more reported cases
804,3769,DOUGLAS MACARTHUR ELEMENTARY SCHOOL,18089,LAKE,CEDAR LAKE,-87.41848289000000704618287272751331329345703125,41.384054329999997889899532310664653778076171875,<5,0.0,<5,One or more reported cases
805,3773,DWIGHT D EISENHOWER ELEMENTARY SCHOOL,18089,LAKE,CROWN POINT,-87.36334193999999797597411088645458221435546875,41.3920687800000024481050786562263965606689453125,<5,<5,<5,One or more reported cases
806,3781,JANE BALL ELEMENTARY SCHOOL,18089,LAKE,CEDAR LAKE,-87.4496414599999951633435557596385478973388671875,41.37579242999999706853486713953316211700439453125,0.0,<5,0.0,One or more reported cases
807,3782,LINCOLN ELEMENTARY SCHOOL,18089,LAKE,CEDAR LAKE,-87.4826291199999985792601364664733409881591796875,41.420454960000000710351741872727870941162109375,<5,0.0,0.0,One or more reported cases
808,3784,HANOVER CENTRAL MIDDLE SCHOOL,18089,LAKE,CEDAR LAKE,-87.462990469999994047611835412681102752685546875,41.3627122799999966673567541874945163726806640625,<5,<5,<5,One or more reported cases
809,3785,HANOVER CENTRAL HIGH SCHOOL,18089,LAKE,CEDAR LAKE,-87.457258569999993369492585770785808563232421875,41.3786379499999981135260895825922489166259765625,<5,0.0,<5,One or more reported cases
810,3791,RIVER FOREST HIGH SCHOOL,18089,LAKE,HOBART,-87.278628800000007004200597293674945831298828125,41.55902669000000315691067953594028949737548828125,<5,<5,<5,One or more reported cases
811,3797,HENRY S EVANS ELEMENTARY SCHOOL,18089,LAKE,LAKE STATION,-87.300560160000003406821633689105510711669921875,41.55391915999999952191501506604254245758056640625,<5,<5,<5,One or more reported cases
812,3801,RIVER FOREST MIDDLE SCHOOL,18089,LAKE,HOBART,-87.278628800000007004200597293674945831298828125,41.55902669000000315691067953594028949737548828125,<5,0.0,<5,One or more reported cases
813,3805,JOHN I MEISTER ELEMENTARY SCHOOL,18089,LAKE,HOBART,-87.2573249999999944748196867294609546661376953125,41.55754707999999908452082308940589427947998046875,0.0,<5,<5,One or more reported cases
814,3809,MERRILLVILLE HIGH SCHOOL,18089,LAKE,MERRILLVILLE,-87.329965740000005780530045740306377410888671875,41.49411432000000132802597363479435443878173828125,<5,<5,<5,One or more reported cases
815,3811,PIERCE MIDDLE SCHOOL,18089,LAKE,MERRILLVILLE,-87.3329502899999994269819580949842929840087890625,41.489419900000001462103682570159435272216796875,<5,0.0,0.0,One or more reported cases
816,3813,MERRILLVILLE INTERMEDIATE SCHOOL,18089,LAKE,MERRILLVILLE,-87.3523563300000063236439018510282039642333984375,41.508638509999997268096194602549076080322265625,0.0,0.0,0.0,School has not reported
817,3821,HENRY P FIELER ELEMENTARY SCHOOL,18089,LAKE,MERRILLVILLE,-87.3420224599999954762097331695258617401123046875,41.506536560000000690706656314432621002197265625,0.0,0.0,0.0,No reported cases
818,3822,HOMER IDDINGS ELEMENTARY SCHOOL,18089,LAKE,MERRILLVILLE,-87.345354420000006712143658660352230072021484375,41.48792325000000147383616422303020954132080078125,0.0,0.0,0.0,No reported cases
819,3826,EDGAR L MILLER ELEMENTARY SCHOOL,18089,LAKE,MERRILLVILLE,-87.3750638000000066085704020224511623382568359375,41.5106025500000015426849131472408771514892578125,0.0,0.0,0.0,No reported cases
820,3827,JOHN WOOD ELEMENTARY SCHOOL,18089,LAKE,MERRILLVILLE,-87.26332607000000507468939758837223052978515625,41.48346031999999894424036028794944286346435546875,0.0,<5,0.0,One or more reported cases
821,3829,JONAS E SALK ELEMENTARY SCHOOL,18089,LAKE,MERRILLVILLE,-87.3720735699999977441621012985706329345703125,41.47795899999999846841092221438884735107421875,0.0,0.0,0.0,No reported cases
822,3831,MICHAEL GRIMMER MIDDLE SCHOOL,18089,LAKE,SCHERERVILLE,-87.45864100000000007639755494892597198486328125,41.47718739999999826295606908388435840606689453125,7.0,<5,<5,One or more reported cases
823,3833,LAKE CENTRAL HIGH SCHOOL,18089,LAKE,SAINT JOHN,-87.4737877900000029285365599207580089569091796875,41.46624745999999817058778717182576656341552734375,24.0,<5,<5,One or more reported cases
824,3837,KOLLING ELEMENTARY SCHOOL,18089,LAKE,SAINT JOHN,-87.4684503799999930606645648367702960968017578125,41.45945382000000023481334210373461246490478515625,<5,0.0,0.0,One or more reported cases
825,3838,HAL E CLARK MIDDLE SCHOOL,18089,LAKE,SAINT JOHN,-87.443066560000005438268999569118022918701171875,41.44874214000000023361280909739434719085693359375,7.0,<5,<5,One or more reported cases
826,3839,GEORGE BIBICH ELEMENTARY SCHOOL,18089,LAKE,DYER,-87.5113211900000038667712942697107791900634765625,41.4728536800000000539512257091701030731201171875,<5,<5,<5,One or more reported cases
827,3840,JAMES H WATSON ELEMENTARY SCHOOL,18089,LAKE,SCHERERVILLE,-87.47001280000000633663148619234561920166015625,41.478296000000000276486389338970184326171875,<5,<5,<5,One or more reported cases
828,3841,KAHLER MIDDLE SCHOOL,18089,LAKE,DYER,-87.5156909399999989318530424498021602630615234375,41.49356309000000209152858587913215160369873046875,<5,0.0,0.0,One or more reported cases
829,3843,PROTSMAN ELEMENTARY SCHOOL,18089,LAKE,DYER,-87.5154799499999995759935700334608554840087890625,41.510816710000000284708221442997455596923828125,<5,<5,<5,One or more reported cases
830,3845,LAKE PRAIRIE ELEMENTARY SCHOOL,18089,LAKE,LOWELL,-87.4719171100000068008739617653191089630126953125,41.289175540000002229135134257376194000244140625,0.0,0.0,0.0,No reported cases
831,3848,THREE CREEKS ELEMENTARY SCHOOL,18089,LAKE,LOWELL,-87.3994138000000049260052037425339221954345703125,41.280303250000002890374162234365940093994140625,0.0,<5,0.0,One or more reported cases
832,3851,LOWELL MIDDLE SCHOOL,18089,LAKE,LOWELL,-87.4314013099999982614463078789412975311279296875,41.27044750999999678242602385580539703369140625,8.0,0.0,0.0,One or more reported cases
833,3854,WINFIELD ELEMENTARY SCHOOL,18089,LAKE,CROWN POINT,-87.2495482900000070003443397581577301025390625,41.37843509999999724868757766671478748321533203125,0.0,<5,<5,One or more reported cases
834,3865,LOWELL SENIOR HIGH SCHOOL,18089,LAKE,LOWELL,-87.3931156000000015637851902283728122711181640625,41.291302709999996523038134910166263580322265625,<5,<5,0.0,One or more reported cases
835,3869,CALUMET NEW TECH HIGH SCHOOL,18089,LAKE,GARY,-87.4083535099999977546758600510656833648681640625,41.5482490699999971184297464787960052490234375,<5,<5,<5,One or more reported cases
836,3885,LONGFELLOW NEW TECH ELEMENTARY SCHOOL,18089,LAKE,GARY,-87.408304200000003447712515480816364288330078125,41.537178699999998343628249131143093109130859375,0.0,0.0,<5,One or more reported cases
837,3893,LAKE RIDGE NEW TECH MIDDLE SCHOOL,18089,LAKE,GARY,-87.3812432499999971469151205383241176605224609375,41.5443162600000022166568669490516185760498046875,0.0,<5,<5,One or more reported cases
838,3901,CROWN POINT HIGH SCHOOL,18089,LAKE,CROWN POINT,-87.361025630000000319341779686510562896728515625,41.38896826999999944973751553334295749664306640625,9.0,<5,<5,One or more reported cases
839,3903,LAKE STREET ELEMENTARY SCHOOL,18089,LAKE,CROWN POINT,-87.3764206000000029916918720118701457977294921875,41.40987659999999692672645323909819126129150390625,<5,<5,0.0,One or more reported cases
840,3905,SOLON ROBINSON ELEMENTARY SCHOOL,18089,LAKE,CROWN POINT,-87.358160179999998717903508804738521575927734375,41.40660593999999861125616007484495639801025390625,0.0,0.0,0.0,No reported cases
841,3907,JERRY ROSS ELEMENTARY SCHOOL,18089,LAKE,CROWN POINT,-87.2389426499999984798705554567277431488037109375,41.41222298999999651414327672682702541351318359375,7.0,0.0,<5,One or more reported cases
842,3913,TIMOTHY BALL ELEMENTARY SCHOOL,18089,LAKE,CROWN POINT,-87.37520413999999391307937912642955780029296875,41.42826020999999769856003695167601108551025390625,<5,<5,<5,One or more reported cases
843,3915,COLONEL JOHN WHEELER MIDDLE SCHOOL,18089,LAKE,CROWN POINT,-87.370765239999997220365912653505802154541015625,41.41677186999999804584149387665092945098876953125,7.0,<5,<5,One or more reported cases
844,3924,EAST CHICAGO CENTRAL HIGH SCHOOL,18089,LAKE,EAST CHICAGO,-87.4852205899999972871228237636387348175048828125,41.64024385999999822161043994128704071044921875,0.0,0.0,0.0,School has not reported
845,3935,EAST CHICAGO URBAN ENTERPRISE ACADEMY,18089,LAKE,EAST CHICAGO,-87.45437576000000490239472128450870513916015625,41.62920507999999841786120668984949588775634765625,0.0,<5,<5,One or more reported cases
846,3941,BENJAMIN HARRISON ELEMENTARY SCHOOL,18089,LAKE,EAST CHICAGO,-87.4821425699999934977313387207686901092529296875,41.63376594999999724677763879299163818359375,0.0,0.0,0.0,School has not reported
847,3945,ABRAHAM LINCOLN ELEMENTARY SCHOOL,18089,LAKE,EAST CHICAGO,-87.4423836899999997740451362915337085723876953125,41.64968103000000354541043634526431560516357421875,0.0,0.0,0.0,School has not reported
848,3953,WILLIAM MCKINLEY ELEMENTARY SCHOOL,18089,LAKE,EAST CHICAGO,-87.4821345499999978301275405101478099822998046875,41.626710459999998192870407365262508392333984375,0.0,0.0,0.0,School has not reported
849,3961,GEORGE WASHINGTON ELEMENTARY SCHOOL,18089,LAKE,EAST CHICAGO,-87.442126860000001897788024507462978363037109375,41.63452579999999869642124394886195659637451171875,0.0,0.0,0.0,School has not reported
850,3963,JOSEPH BLOCK MIDDLE SCHOOL,18089,LAKE,EAST CHICAGO,-87.4396300700000068673034547828137874603271484375,41.63464660999999722434949944727122783660888671875,0.0,0.0,0.0,School has not reported
851,3965,THOMAS A EDISON JR/SR HIGH SCHOOL,18089,LAKE,LAKE STATION,-87.245837539999996579354046843945980072021484375,41.576971159999999372303136624395847320556640625,<5,<5,0.0,One or more reported cases
852,3971,EAST CHICAGO LIGHTHOUSE,18089,LAKE,EAST CHICAGO,-87.4442536899999964816743158735334873199462890625,41.64233526999999668305463274009525775909423828125,0.0,0.0,0.0,School has not reported
853,3973,ALEXANDER HAMILTON ELEMENTARY SCHOOL,18089,LAKE,LAKE STATION,-87.2672080699999952457801555283367633819580078125,41.5649451999999968165866448543965816497802734375,0.0,0.0,0.0,No reported cases
854,3975,VIRGIL I BAILEY ELEMENTARY SCHOOL,18089,LAKE,LAKE STATION,-87.2323807899999934534207568503916263580322265625,41.58090655000000168683982337825000286102294921875,0.0,0.0,0.0,No reported cases
855,4022,THEA BOWMAN LEADERSHIP ACADEMY,18089,LAKE,GARY,-87.3492894900000038660436985082924365997314453125,41.59934394999999796027623233385384082794189453125,0.0,<5,<5,One or more reported cases
856,4027,GARY MIDDLE COLLEGE,18089,LAKE,GARY,-87.335014400000005707624950446188449859619140625,41.60202340000000020836523617617785930633544921875,0.0,0.0,0.0,School has not reported
857,4033,THEODORE ROOSEVELT CAR & TECH ACADEMY,18089,LAKE,GARY,-87.345281529999994063473423011600971221923828125,41.57431722999999834655682207085192203521728515625,0.0,0.0,0.0,School has not reported
858,4043,ASPIRE CHARTER ACADEMY,18089,LAKE,GARY,-87.397454559999999901265255175530910491943359375,41.5880002800000028173599275760352611541748046875,0.0,0.0,0.0,No reported cases
859,4053,BANNEKER ELEMENTARY AT MARQUETTE,18089,LAKE,GARY,-87.262735590000005458932719193398952484130859375,41.61255311000000034482582123018801212310791015625,0.0,0.0,0.0,School has not reported
860,4057,MARY M BETHUNE EARLY CHILD DEV CENTER,18089,LAKE,GARY,-87.3073281399999956420288071967661380767822265625,41.5794851899999997613122104667127132415771484375,0.0,0.0,0.0,School has not reported
861,4061,BEVERIDGE ELEMENTARY SCHOOL,18089,LAKE,GARY,-87.3621271100000029719012673012912273406982421875,41.58998116000000067060682340525090694427490234375,0.0,0.0,0.0,School has not reported
862,4068,GARY VIRTUAL ACADEMY,18089,LAKE,GARY,-87.315055720000003702807589434087276458740234375,41.55479559999999850106178200803697109222412109375,0.0,0.0,0.0,School has not reported
